ID de CHIP;ID de catálogo;ID de catálogo;CONFIGURATION;URL;ID de CHIP;ID de CHIP;LAYOUTDATA;ID of a Catalog;IS_READ_ONLY;Cronomarcador;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR:4CSCWZ77KE7LR7NG33PNLYGKD;X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR;4CSCWZ77KE7LR7NG33PNLYGKD;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_CMD_BP_COMMON:6FMR9SFQJTA0CWBR5O5IUKR09;;;;22/8/2024 13:08;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR:4CSCWZ77KE7LR7NG5KTGH72HP;X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR;4CSCWZ77KE7LR7NG5KTGH72HP;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_RFM_STO_BE_APPS:S4RFM:6EAE8B4B94A71ED694E7CDC0AE15D36F_TM;;;;22/8/2024 13:09;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR:4CSCWZ77KE7LR7NG5KTGH7F4T;X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR;4CSCWZ77KE7LR7NG5KTGH7F4T;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_RFM_STO_BE_APPS:S4RFM:6EAE8B4B94A71ED694E7CDC0AE15D36F_AL;;;;22/8/2024 13:09;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR:ANCCJXTS47H1ONDC08E8YMAII;X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR;ANCCJXTS47H1ONDC08E8YMAII;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_FIN_FO_COMMON:6FMR9SFQJTA1Z038XJ7M2P2FW;;;;12/9/2025 05:46;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR:ANCCJXTS47H1ONDC08E8YMTH6;X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR;ANCCJXTS47H1ONDC08E8YMTH6;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_FIN_FO_COMMON:6FMR9SFQJTA08OOGTB9XB55OP;;;;12/9/2025 05:46;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR:ANCCJXTS47H1ONDCE43HSCDRU;X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR;ANCCJXTS47H1ONDCE43HSCDRU;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_CA_BP_BE_APPS:S4CMD:40F2E9AFC5F81EE78ACD32DF3FDE545E_TM;;;;12/9/2025 05:54;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR:ANCCJXTS47H1ONDCE43HSCWQI;X-SAP-UI2-CATALOGPAGE:ZFI_BC_BP_PROVEEDOR;ANCCJXTS47H1ONDCE43HSCWQI;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_CA_BP_BE_APPS:S4CMD:40F2E9AFC5F81EE78ACD32DF3FDE545E_AL;;;;12/9/2025 05:54;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE:4CSCWZ77KE7LR7PIS2Z5YAWOW;X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE;4CSCWZ77KE7LR7PIS2Z5YAWOW;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_CO_BE_APPS:S4FIN:FA163EDF73161EE59DCD12810D649BB9_TM;;;;23/8/2024 14:51;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE:4CSCWZ77KE7LR7PIS2Z5YB9C0;X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE;4CSCWZ77KE7LR7PIS2Z5YB9C0;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_CO_BE_APPS:S4FIN:FA163EDF73161EE59DCD12810D649BB9_AL;;;;23/8/2024 14:51;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE:4CSCWZ77KE7LR7PIU9YK3UBR6;X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE;4CSCWZ77KE7LR7PIU9YK3UBR6;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_CO_BE_APPS:S4FIN:FA163EDF73161EE59DCD12810D69BBB9_TM;;;;23/8/2024 14:52;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE:4CSCWZ77KE7LR7PIUBYCHEMF6;X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE;4CSCWZ77KE7LR7PIUBYCHEMF6;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_CO_BE_APPS:S4FIN:FA163EDF73161EE59DCD12810D69BBB9_AL;;;;23/8/2024 14:52;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE:4CSCWZ77KE7LR7PIUZIWXKLC2;X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE;4CSCWZ77KE7LR7PIUZIWXKLC2;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_CO_BE_APPS:S4FIN:FA163EDF73161EE59DCD12810D645BB9_TM;;;;23/8/2024 14:53;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE:4CSCWZ77KE7LR7PIUZIWXKXZ6;X-SAP-UI2-CATALOGPAGE:ZFI_BC_COSTE;4CSCWZ77KE7LR7PIUZIWXKXZ6;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_CO_BE_APPS:S4FIN:FA163EDF73161EE59DCD12810D645BB9_AL;;;;23/8/2024 14:53;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U4X8YQWJUU1;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U4X8YQWJUU1;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_OIL_ACM_BE_APPS:S4OIL:40F2E963AFF21ED7A688AD8F821EC34B_TM;;;;26/8/2024 00:04;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U4X8YQWK7H5;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U4X8YQWK7H5;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_OIL_ACM_BE_APPS:S4OIL:40F2E963AFF21ED7A688AD8F821EC34B_AL;;;;26/8/2024 00:04;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U4XZK7P5DY2;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U4XZK7P5DY2;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_FO_BE_APPS:S4FIN:FA163EDF73161EE59DCA3FDFB9E02B71_TM;;;;26/8/2024 00:04;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U4XZK7P5QL6;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U4XZK7P5QL6;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_FO_BE_APPS:S4FIN:FA163EDF73161EE59DCA3FDFB9E02B71_AL;;;;26/8/2024 00:04;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U4ZTMC8923E;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U4ZTMC8923E;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_GL_BE_APPS:S4FIN:42F2E9AFC5FF1ED783D5ADA8FAB799F1_TM;;;;26/8/2024 00:05;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U4ZTMC89EQI;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U4ZTMC89EQI;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_GL_BE_APPS:S4FIN:42F2E9AFC5FF1ED783D5ADA8FAB799F1_AL;;;;26/8/2024 00:05;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U50UN37AKT6;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U50UN37AKT6;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_FO_BE_APPS:S4FIN:FA163EDF73161EE685D75D59CCEC4614_TM;;;;26/8/2024 00:06;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U50UN37AXGA;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U50UN37AXGA;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_FIN_FO_COMMON:00O2TPL8V25EQSMD161ZOP01B;;;;26/8/2024 00:06;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U558ELJ072Y;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U558ELJ072Y;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_F44-ZAccion_F44?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_F44\"",\""navigation_semantic_action\"":\""ZAccion_F44\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;26/8/2024 00:10;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U55D6NC6ORE;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U55D6NC6ORE;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_FB65-ZAccion_FB65?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_FB65\"",\""navigation_semantic_action\"":\""ZAccion_FB65\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;26/8/2024 00:12;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U55G6M6GR16;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U55G6M6GR16;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_FBL1H-ZAccion_FBL1H?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_FBL1H\"",\""navigation_semantic_action\"":\""ZAccion_FBL1H\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;26/8/2024 00:13;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U57DVLGN4KA;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U57DVLGN4KA;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_F44\"",\""semantic_action\"":\""ZAccion_F44\"",\""display_title_text\"":\""Compensar acreedor\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""F-44\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;26/8/2024 00:11;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U5AQRQ80256;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U5AQRQ80256;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_FB65\"",\""semantic_action\"":\""ZAccion_FB65\"",\""display_title_text\"":\""Registro de abonos entrantes\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""FB65\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;26/8/2024 00:12;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO:4CSCWZ77KE7LR7U5CRWBKQEAJ;X-SAP-UI2-CATALOGPAGE:ZFI_BC_FONDO_FIJO;4CSCWZ77KE7LR7U5CRWBKQEAJ;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_FBL1H\"",\""semantic_action\"":\""ZAccion_FBL1H\"",\""display_title_text\"":\""Navegador de posición de acreedor\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""FBL1H\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;26/8/2024 00:13;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM:0XE6WIKABCW2370B49BBAU31W;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM;0XE6WIKABCW2370B49BBAU31W;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_FIN_ACC_COMMON:ET090PW4NWFHV1UH8P53PM9NE;;;;3/10/2025 04:41;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM:0XE6WIKABCW2370B49BBAUFP0;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM;0XE6WIKABCW2370B49BBAUFP0;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_FIN_ACC_COMMON:ET090PW4NWFHV1UH5WRZL11KH;;;;3/10/2025 04:41;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM:4CSCWZ77KE7LR7NGT7FQGP467;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM;4CSCWZ77KE7LR7NGT7FQGP467;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_GL_BE_APPS:S4FIN:FA163EDF73161ED68CDA1D8E9F1436C3_TM;;;;22/8/2024 13:23;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM:4CSCWZ77KE7LR7NGT7FQGPGTB;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM;4CSCWZ77KE7LR7NGT7FQGPGTB;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_GL_BE_APPS:S4FIN:FA163EDF73161ED68CDA1D8E9F1436C3_AL;;;;22/8/2024 13:23;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM:4CSCWZ77KE7LR7NGTSPI5RT5R;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM;4CSCWZ77KE7LR7NGTSPI5RT5R;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_ACC_BE_APPS:S4FIN:FA163EDF73161EE59DCA93ED9A064DAE_TM;;;;22/8/2024 13:23;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM:4CSCWZ77KE7LR7NGTSPI5S5SV;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM;4CSCWZ77KE7LR7NGTSPI5S5SV;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_ACC_BE_APPS:S4FIN:FA163EDF73161EE59DCA93ED9A064DAE_AL;;;;22/8/2024 13:23;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM:4CSCWZ77KE7LR7NGW2H73F2HR;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM;4CSCWZ77KE7LR7NGW2H73F2HR;"{""tileConfiguration"":""{\""display_icon_url\"":\""\"",\""navigation_use_semantic_object\"":true,\""navigation_target_url\"":\""#Z_OBR2-ZAccion_OBR2?sap-ui-tech-hint=GUI\"",\""navigation_semantic_object\"":\""Z_OBR2\"",\""navigation_semantic_action\"":\""ZAccion_OBR2\"",\""navigation_semantic_parameters\"":\""sap-ui-tech-hint=GUI\"",\""display_search_keywords\"":\""\""}""}";;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;;;;;22/8/2024 13:27;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM:4CSCWZ77KE7LR7NH0X6B040V3;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM;4CSCWZ77KE7LR7NH0X6B040V3;"{""tileConfiguration"":""{\""semantic_object\"":\""Z_OBR2\"",\""semantic_action\"":\""ZAccion_OBR2\"",\""display_title_text\"":\""Borrar ctas. de terceros\"",\""url\"":\""\"",\""ui5_component\"":\""\"",\""navigation_provider\"":\""TR\"",\""navigation_provider_role\"":\""\"",\""navigation_provider_instance\"":\""\"",\""target_application_id\"":\""\"",\""target_application_alias\"":\""\"",\""transaction\"":{\""code\"":\""OBR2\""},\""web_dynpro\"":{\""application\"":\""\"",\""configuration\"":\""\""},\""target_system_alias\"":\""\"",\""display_info_text\"":\""\"",\""mapping_signature\"":\""*=*\"",\""signature\"":{\""parameters\"":{\""\"":{\""required\"":false}},\""additional_parameters\"":\""allowed\""}}""}";;X-SAP-UI2-CHIP:/UI2/ACTION;;;;;22/8/2024 13:27;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM:ANCCJXTS47H1ON9NXVHCLJQ95;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM;ANCCJXTS47H1ON9NXVHCLJQ95;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_GL_BE_APPS:S4FIN:FA163EDF73161ED68CDA1D8E9F1456C3_TM;;;;10/9/2025 08:17;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM:ANCCJXTS47H1ON9NXVHCLK97T;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ABM;ANCCJXTS47H1ON9NXVHCLK97T;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_GL_BE_APPS:S4FIN:FA163EDF73161ED68CDA1D8E9F1456C3_AL;;;;10/9/2025 08:17;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS:4CSCWZ77KE7LR7NHBOEF9HXLR;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS;4CSCWZ77KE7LR7NHBOEF9HXLR;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_FO_BE_APPS:S4FIN:FA163EDF73161EE689E05B6DAA476F41_TM;;;;22/8/2024 13:33;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS:4CSCWZ77KE7LR7NHBOEF9IA8V;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS;4CSCWZ77KE7LR7NHBOEF9IA8V;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-ADCHIP:X-SAP-UI2-ADCAT:SAP_TC_FIN_FO_BE_APPS:S4FIN:FA163EDF73161EE689E05B6DAA476F41_AL;;;;22/8/2024 13:33;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS:4CSCWZ77KE7LR7NHC7KO4HXSV;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS;4CSCWZ77KE7LR7NHC7KO4HXSV;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_FIN_ACC_COMMON:00O2TPL8V25EQS4QT951NQRWL;;;;22/8/2024 13:34;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS:4CSCWZ77KE7LR7NHC7KO4IAFZ;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS;4CSCWZ77KE7LR7NHC7KO4IAFZ;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_FIN_ACC_COMMON:00O2TIKM0HRGVIGT1X7A5IEJS;;;;22/8/2024 13:34;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS:4CSCWZ77KE7LR7NHCNSP9EQ8V;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS;4CSCWZ77KE7LR7NHCNSP9EQ8V;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_FIN_ACC_COMMON:00O2TRB60BRACIZV49ICCAXKO;;;;22/8/2024 13:34;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS:4CSCWZ77KE7LR7NHCNSP9F2VZ;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS;4CSCWZ77KE7LR7NHCNSP9F2VZ;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_FIN_ACC_COMMON:00O2TRB60BRC2TDPBEIXJE01K;;;;22/8/2024 13:34;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS:4CSCWZ77KE7LR7NHFBW2ZMGRJ;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS;4CSCWZ77KE7LR7NHFBW2ZMGRJ;;;X-SAP-UI2-CHIP:/UI2/ACTION;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_FIN_ACC_COMMON:00O2TPKTQCDUWZPYB7ZMNQRO9;;;;22/8/2024 13:35;
X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS:4CSCWZ77KE7LR7NHFBW2ZMTEN;X-SAP-UI2-CATALOGPAGE:ZFI_BC_GL_ANALISIS;4CSCWZ77KE7LR7NHFBW2ZMTEN;;;X-SAP-UI2-CHIP:/UI2/STATIC_APPLAUNCHER;X-SAP-UI2-PAGE:X-SAP-UI2-CATALOGPAGE:SAP_TC_FIN_ACC_COMMON:00O2TPKTQNBJC8K9TWWFLMZNB;;;;22/8/2024 13:35;
